customer_id,n_clusters_2,n_clusters_3,n_clusters_4,n_clusters_5
279e0494f86f94d7436fad9ea704e9b4,0,0,0,4
1e3122b8f5001539e27922fe1e2c540b,1,2,1,1
29be8ddb60607492ce19104c6715d344,0,0,0,4
ffc459e4a70a844d1e40d12aa6402334,1,1,3,3
875343d60fa8d41c84102b28db60169b,0,2,2,2
3bbd0d3ee6e464bcc32498840b9a42dd,1,2,1,1
edb1609205508b74cc42a74ce78ecb20,1,1,3,3
1ce64f16e4c47d2f25cc5c62faa53f8a,0,0,0,4
9460e72c908e3389ca35e99133bb1c71,1,1,1,1
9d87a5686508a69c7be08e84f640a0cd,0,0,0,4
150461a4d77b9db1796f5168a4d9f4e6,1,1,3,3
311172fc3465d28d2c0f0f7300078605,0,0,0,4
5a20bcaa4332824202115bdfd59b7abe,0,0,0,4
6ceb7ecbaf8b49c04f890202d5820070,0,0,0,4
7a904af60d9005ddcb51fc0ffba38d79,1,1,3,3
f6843dbdf421e67939dc4ccecd070ed5,1,1,1,1
285ac530c921c16dd730dbc6a9e9e55d,0,0,0,4
18812fade91a929e34176107ededc8e9,1,2,1,1
935173146691e181770364be4e482236,1,1,3,3
14324a9875cf53f5318eebdbcfb926de,0,0,0,4
9a86d5d20f70686d1c3d4a4da0314191,1,1,3,3
e6ecfff74ee118cbfa34e5a5479a874c,0,0,0,4
c7dbfc5eecc8dc47f65638b142e5563c,0,2,2,2
82c20049bf512f7d8ac3f3e60f0327d3,0,0,0,4
f467aa15060ef71b982e81387581e9eb,0,0,0,4
5a2279cc213e1d489b5a84acfa5c2d11,0,2,2,2
8f53e61ba69c8f71fa929dc9003e38c2,1,1,3,3
b675fb80d8c582a67086dc36f990b504,1,1,3,3
4ab2cca74fd5568cea2c36691d77de2b,1,1,1,1
ec356ae4b80097a80294aab790307c17,0,0,0,4
ecc27e81ee233a1236a0458cad8adcb3,0,0,0,4
7905bb45cba5ac397db20719391e3329,1,1,1,1
25c3f20f5acfdbe585f5e1a2cdccd9b1,0,0,0,4
e9f9fd3fef1789e2cf998c3c3eb8d422,0,0,0,4
a27f444ceccfd5baf632643e574bf602,1,1,1,1
c7075440a7f63e4a80aa7be44770f71e,0,2,2,2
97d5527c43f400989a30d79c55d4b7a7,0,0,0,4
825c8186f7a7df691b98b3a008c2bb49,1,1,1,1
b5ee6a3790caa06c6de19abe9bfcb0a3,0,0,0,4
d633c99636a44d83d47ddb6d56f23658,0,0,0,4
d85e3dcc9a93b098ab580cd846c36719,0,0,0,4
2de8a7d8c1aed6fc1c3823731e4a5a65,0,2,2,2
4cb0992c5b17a0fe617048af64dbe691,1,1,3,3
d115ea00d8d4676d02f7866949a7339c,0,0,0,4
3a1df8bebfea6c5d168e7ace183dcc00,0,0,0,4
4e692a4a52c26f7ce1c9419809e10e91,1,2,1,1
0faecf1ff0547ba8e276204b89ef1398,0,0,0,4
635072e3168cc9d0de23f008ab0c3b5c,1,1,3,3
9c53333b20164c4bdfbeb6cddb6f2d28,0,0,0,4
c7e026b1fc39531af6c7a9f0a628284a,1,2,1,1
e2d816c1f4296f1b34545d6994b4b89a,0,0,0,4
f91276510082d6ac9cdc5f7827ab0c72,0,0,0,4
a1a00c0f6e973df1e80d9d8b4e320f18,0,0,0,4
be65d7cee1984c2d369519f21b60ef70,1,1,3,3
26e2ef38d22bef86c89b8f85645206ad,0,0,0,4
1375769cf4bf60f28a10d8c18711a458,0,2,2,2
d9caf3ef8052a305c1089caefc4d5215,0,0,0,4
8d83bf5452d67651439cd80caf868e55,1,1,3,3
5ce29df457502428e1a1dd3cff27ee77,1,1,1,1
98afdc669865accf245086fb4dc5be54,0,0,0,4
61742f39864f44294d4e3f776d4b0209,0,0,0,4
dfad31615ecc56cc8f888c0abf27db6d,1,1,3,3
25fb7ba585fff5d8cd5c67e10999eb8f,0,2,2,2
8a123fb6dd3e70ec1047cc731d3727be,1,2,1,1
63fabe76e65d107e363ec870d5b5f4b0,1,2,1,1
3c4737723355a0d3673fe3d2b81755a5,1,1,1,1
7e9e78e01b6f757ef334610fb31dd2f5,1,1,3,3
660c57f6403c867992349ae51cae20aa,1,2,1,1
2cdd8427f132e1ed6ae389fe7fb6a145,0,0,0,4
9beb45f07ac7f18c9e5bb5deb2e7bfed,1,1,1,1
a1987ddf99817de68acb4900c75daaf0,1,1,3,3
d3832b77d68259221ee18491afe02944,1,1,3,3
79c1615b4766e29685c1a3f2d4914391,1,1,3,3
c5529f3b0663af4fb145b3a48ca060c5,0,2,2,2
3dcee8fff1a1ca81dde5f64605e12295,0,0,0,4
037f12cd3d37113a42d98bef22d88c96,1,1,3,3
934c27d002105a91746e2beb28f86db1,0,0,0,4
82cacc44149941e66a5d4c33e8806dd0,0,2,2,2
a7f943e93ff183f499140df46c77f31e,1,1,1,1
084e11b268848c6ff78a52332a8772dd,1,1,1,1
2b96532623f9a8651533f66dbce075e1,1,1,3,3
59f99f6b32ea12c6bb23a8b72c8e2dad,0,0,0,4
dec27843117fadc1b57cc2576f42befb,0,0,0,4
12b04ef21f87e4b736f990243a5fffc7,1,1,3,3
c647d18e9c2a64f8e2786999e787148c,1,1,3,3
b10bf0eb9ac3e5a83b613408977e1d3e,0,0,0,4
58e3cd1744d367b17906f62dddaa15c8,1,0,3,0
0e3864a0c0d686cda779f54b34da531d,0,0,0,4
07622c65673931debd1b13ff3bf4d38a,0,2,2,2
d5f98d9bdbd4e02bcd95e22a231f9733,1,1,3,3
cb0305e090c2f23c665f5a527c97b58c,0,0,0,4
4021022213bd78ed64f24a72dc058560,1,0,3,0
ad7e88f336eb92e6b9154026dbcad309,0,0,0,4
bd7c2466c4d3c788c39a0b257809ca80,0,2,2,2
80da8730f5a397cb257ad9e4077c352c,0,0,0,4
86d8e2a3586cf46c4b9db3585b173c1d,1,1,3,3
73303759cc4e6031319ea9ea84531325,1,1,1,1
6f442903d50c9d827a7ef5d351ad08d1,0,0,0,4
9f40d0c27c6847ad91553411fc02dc6f,0,0,0,4
29f20780dccf474df35dec2576bf6143,0,0,0,4
a8a46fc85064b954213a76a6d893e550,0,0,0,4
9dd9c2fdff57e9f6a49acf08781d2034,1,1,3,3
c21f04f1a0d78b038fa1275707a7c3d3,0,0,0,4
ba634953da2ef810dedf16f4d6b53b2a,0,0,0,4
22976a3d40badf92355c872d6b9a1978,0,0,0,4
e556a6a2e0484ac71fc7a1c264eb9079,0,2,2,2
bc20018ab2f6fc83b052f1ce7e74be48,1,0,3,0
ea7a150d84a46f890d93b85bd8bedee9,0,0,0,4
44e81f8d0ac96957edf2d773e48bd20c,0,2,2,2
9f15c84cf77e0e996feedffbfc7588f1,0,0,0,4
6d99fd1bd17d560f965a74c178ac220a,0,0,0,4
299d5b5c0fd25019d6b84d107fc81a09,0,2,2,2
0c0c14b6a9f3923364cb8740cad53bbc,1,1,3,3
17eda78addc079bfc001618b87e19418,0,0,0,4
9a796a85558909f61a8d02eaedc24246,0,0,0,4
82807eb04920fa98b060d44a8817d813,0,0,0,4
03ed65c4113c212f3decc2a9819e7e6c,1,1,3,3
1bbc49692dc5d2b25a6093e4589a007b,0,0,0,4
9cdf786110b1c2c40fefb69ba812be11,1,1,1,1
9540677403c0414b10a36bc21ba725c5,1,1,3,3
ff5fabb4a079e6ba5658363d8ae601c1,0,0,0,4
6c829058ac38c090c6244c5767514621,0,0,0,4
34a221050f8137e40d4d96e19f2c5ff5,0,0,0,4
933b51dea0f068333e499cfa8bf2663a,1,1,3,3
37fb88c1c3cda06786d1559f95258a96,1,1,1,1
0413ce50bc22f7b15349e26da324b20c,1,0,3,0
dfa75b4e9c1d12f5e9aa5382ae9c9fd4,0,0,0,4
241f956d7b828b1472b151253f40d3a6,0,0,0,4
df7ec81de4aad746426c6eeae88071a8,1,2,1,1
b7a3668512afc7e6e611706b6cd01450,0,0,0,4
24064f270557a8689f44161f17c963e0,0,2,2,2
9d86a7d88853f1a77330593bfac826d0,1,1,3,3
e31b4b41275e4e015f97d4d8f7916f86,1,1,3,3
982d13e87cf3459522881e0a5d4533fe,0,0,0,4
ed4ec4f6cad82f10d4f4c86b82de2adb,1,1,3,3
c0406bf533d309bf5196066fb73798d9,0,0,0,4
c23b0b75b74f521b98759d8d9df71e66,1,1,1,1
3c71526b3e49d1ef977b400a95064e50,1,2,1,1
2084e00d3911b78e7854b70f208659bf,1,1,3,3
e09dcd90e2826e2c8d3d58496721d3b9,1,2,1,1
dc33faa80563bb94a4d94ef631336139,0,2,2,2
ed7f9ffae0c67cb712d7552cdfd3e6e9,0,0,0,4
e78df7e6179315dd5efc1feb0427b50c,1,2,1,1
0a5203f4aa4b0d45674f8b40f2278415,0,0,0,4
9046288ddc4d8aa2f1742dc97b26ceb2,0,0,0,4
9842c91605b0cb3a8d8d23e7f1542c34,0,0,0,4
6e40742523842fb5e123983579b76506,0,0,0,4
9c095e04db3b786e0829efc181ad6e28,1,1,3,3
0b79184934c56014bd09d8c7895b8d54,0,2,2,2
61baf5c780f66611f7dc583bb0c8df9e,1,0,3,0
5c12b7ba18f25f67289583dd0ab4549d,1,1,3,3
3738f4b14e81dd5c52a493b4857da31b,0,0,0,4
6ca0adcdc233fbb92a0634305d6c8c8e,1,1,3,3
a10c37337431522b756898ec7e8abf51,1,1,1,1
002ae57173c5edc03fe0b2835f112958,1,1,1,1
63a4aa9d5a7109d60c5520bea600447b,0,0,0,4
d9bb1867b74c5eca6b48267b6b640a11,0,0,0,4
b04846b04f8d253ba398cabac946fd3a,1,1,3,3
e8daeb29f25dc8a5a2559e9c0ef73603,0,0,0,4
9353aa9d7ba9425ab622553bd5dbd988,1,1,1,1
6d26384866982ae3e02804937e537f44,0,0,0,4
fddbbdb4c96d7f0c186684302dddd874,0,0,0,4
5fb626dcfec73778ec000f59ca9fb23f,1,2,1,1
47c13d425815b22b6dfc077e34eeddc6,0,0,0,4
f2dc7e399930259b9a8d87acbe13b090,0,0,0,4
ab24aa16f689323c57a64c5b51bf618d,1,1,1,1
1bbd4a3b7e827a65c00e84586115a9b7,1,0,3,0
181ad273e90bd23ce63e92a70c2a02e9,1,1,1,1
1511af55099c9cd325d1d6c3fe18aa4c,1,1,1,1
9a88e08853ae0e98018b5c3977e08e5c,0,0,0,4
0ebf21053dc088e6d3b7031a9e01644a,0,0,0,4
b4cd4d2d80cae402807c1a4beb71bed7,0,0,0,4
c6f5d31f2a432a9baeef56b89a681a78,1,1,3,3
3e4acb27688c7101b20d9107f18630f6,1,0,3,0
492913d140cad55bc22cf6804e3a882b,1,1,3,3
0b8c68440b734e11ee70c3b651643a43,1,2,1,1
c5f12428a15ac8d75511ca100333efa9,1,2,1,1
846eb1297f2ef7e1120c6ba3c2715a3c,1,1,3,3
5d0ff0feda849810cd4963052828238a,1,1,3,3
973e8edec32ee9d1b2440d8db13d7ecb,1,1,1,1
e3085e6d827cdb0b416e2b4cae1702ca,1,1,1,1
2c175b2a7d04b7cc0199c4d21e0bb678,1,1,3,3
7044b6ca3c24d540b823fba5b631140a,0,0,0,4
ce0c0696320019a3c360e4bad2f632a4,0,0,0,4
7e0097297a5cfcc267ddc599b34eabf8,0,0,0,4
4d18c51d75fd6b66cc6aff40616b692d,0,0,0,4
17a23693c8516889de077151ce4b92f0,1,2,1,1
05f85754ee764294cb475c26664f3b3b,1,1,3,3
56351496f4c4acfa3ec16bfb2cd59148,0,0,0,4
3d2803202b51bbddffb761a49289ec85,1,1,3,3
2fc260f776cc5a3374b46f5abb2f3821,0,2,2,2
8ffe1dd26f5f89e9ed2aa575f13f30dc,0,2,2,2
6a712d72663f136d4f5da8e956285757,0,0,0,4
35d2afbb6af21a7f44883a310f930df0,1,1,3,3
b68d8e2fc7f0c7f59dd44bde1cd23840,1,0,3,0
f2f3258bded2ece3972391b105fb6f6b,0,0,0,4
0c4141fc6fa1c23a6f633005fc30b083,0,2,2,2
b41cd92943c3cb4a8a5449386524850d,0,0,0,4
204bc266ade5196fbda3c30c1ba42536,0,2,2,2
5bb492314431627f6187b4b4acf94fa2,0,0,0,4
4fae48c3e2d5816d7618f1a6b2c3ac6c,1,1,3,3
688f3cd0c1d577734a7d2fcddd689f0a,1,1,3,3
e8daf65fa1545acd8b2e0f441146bc23,1,2,1,1
0255ee760e5fe65225a91294facc9a9f,0,0,0,4
96aae417b0b4363c37f15a89dc47685e,1,2,1,1
d175884450c4437d6028eb220edbd0ce,1,1,3,3
8d22285706c784391ccebc02498ed2a6,1,0,3,0
4876ad8ed99c2afefcd780d437f7310e,0,0,0,4
134a5c5ea49db153c9187fbfb3408fc1,1,1,3,3
deb24a29e85d82cfae5ae00acf5129dc,0,0,0,4
1eb8b62fe90c308745de4a153485d7fe,1,0,3,0
fab6d58cab24cabfdd58da683ec5694f,0,0,0,4
177e161694a6d8b9eaae4b5d54ede529,0,0,0,4
fcfeb6b5129cbad884e1444ec722e9d0,0,0,0,4
9e6c42dd1a6765538b55b596e815efc3,0,2,2,2
2c78799649990cd904b191799455b8de,0,0,0,4
cd5de683c1fa47289067cc56483ce0d2,1,2,1,1
0581e73473c9ccbb7209e5ade01bf49a,1,1,1,1
64a24b01c84d23fe244aa3f3a0e6ac91,0,0,0,4
67dd5d3024e52abdcfb8299e5f7a20e8,1,1,3,3
00ead0daa57e176fafc7c43b34b483b1,0,2,2,2
88e04ea1b4fc8a8322849885e4643587,0,2,2,2
90f156ef4c35a028bac85be0da2391e5,1,2,1,1
7f54c6f8e217e57026913a394aac941f,1,1,3,3
5ebc250d5eab0759ef1d918b4f0a2fbc,1,1,1,1
32d42a6564303fb09a74b47447d211a8,1,1,1,1
f253b1ad46d314902e8277613ba1223f,0,0,0,4
3c7b87a9bfef515286fa7ab1489f720e,0,0,0,4
4e64f719f90e93ceda0051c732a6c880,1,0,3,0
8c44d617d48b86c76903f4aa3bd45643,0,0,0,4
c5f909e26e49384ce8cae4ac3e86cfed,0,0,0,4
eaa0147f89b9d025314434d72a14b1f4,0,0,0,4
1187f56500a566e1c706c6e31ab5a3dc,1,1,3,3
47f99cf8f77c440a5d554177ad18c84c,0,0,0,4
99fbae398387f5bf047768b8751eae32,1,1,3,3
c318262aca2c3f8593e9317af6c9da75,0,0,0,4
cb6d97c19f17e881930f621259a1a92c,1,0,3,0
9b323694a9532f5b5f90ba0ae4469c12,0,0,0,4
fb2fa23322ef9b7ea8dafb9d189e8fd6,0,2,2,2
34177289a5085b784713581a84a36766,1,1,1,1
f71f6fbc462dcf34ad0f8c85801828a6,0,0,0,4
2aa752aae521ae0be3846f51080edfa1,0,0,0,4
9c482c2eb1ed1282d1ca08d3ac06a307,1,1,1,1
07198815db4d52e07711b8a6a5e32f4b,0,0,0,4
1f49cf78a7b60962f9891d53fddacdac,1,0,3,0
e5445b0aeada79019c4bcf38590dda2e,1,1,3,3
8b8b7b2bcb4f8c56664b5408a122e5e5,1,1,1,1
3d0b54bd7d7d34f9a626de83a6a75cee,1,1,3,3
79df1022bd3c64b381341754578fe5b1,0,0,0,4
5c0a0f00b320b28d5ce71b9a75de9555,1,1,3,3
e15d41b355159494a5cc2c24f4a61b01,1,1,3,3
bb0e5968651d0184bfce12e4f2917714,0,0,0,4
2fd85e301cd1581c0ce5141e41c5af1d,1,1,3,3
74bcebcaf2c7c6852c7dd071852388d5,1,1,3,3
0d1b65bf767d99dc22f7da2ded307815,1,1,3,3
ad1ea3e7a5ad95b641e085c20ef0021a,1,1,3,3
5923f59fd963f2dfd33abb8e219cd5de,0,2,2,2
f9067341b1d530efbea14cf5e7f4ee3d,0,0,0,4
681fc16e67391074c1b5ecf10b9eb6dc,1,1,1,1
33a8655ee39428e2003393771f619baa,1,1,3,3
61c0cee664a26d443c2b76147bf4afb2,1,2,1,1
0a8d5ace218ce24c1ea81f62c8641a03,0,0,0,4
50b34102ca80d5cf88db9d207e2c6b1b,0,0,0,4
614f3be7a436dff59bbd12a32fcee4eb,1,2,1,1
6f8585face308dbe08aa4b67f28ec253,0,2,2,2
e2a4c1ac2fcf54b51ed4ae0340d1c2f0,0,0,0,4
633e06a279df0129acab12e057b9f82a,0,0,0,4
b8e0f2584b38077845dc33166c771255,1,0,3,0
3940dea9916be92db31e623e17577267,1,1,3,3
45e58a54e9940e02ae65a59c873beec1,0,0,0,4
3c9cbe549744c8246e654fdaf36ee7ca,0,0,0,4
456909f34c304c80470939917c603e62,0,0,0,4
4e35f9b39ea8bfb8de98dc346ee1e185,0,0,0,4
62be72fbc38ffebcf5e8d6477f8fc99d,1,1,3,3
28d4a536b30035bffba21e097ba2eaed,0,2,2,2
849e5ba393111b11591a032cea7880ec,1,1,1,1
6477e3833fab3856a8a19573bec5e108,1,1,3,3
de5abb193a13ecdb3cf3bb252e18a1d7,1,1,3,3
2cb4e15d1ee1f8742e489fed14b4ae44,0,2,2,2
b44d80cb7df845885b07dc2f21ba4546,0,0,0,4
93b9fff58fe7288a8a0025a3622b21c6,0,2,2,2
ed4f532baffdfe218ccd15624202a772,1,1,3,3
c85197860dbf29e6d06ed1d04cb3a518,1,1,3,3
9e6140d002f78c8f6f216b5a641c792a,0,0,0,4
0c5374663505b33bc8b0dfd406f216c5,0,0,0,4
e62db2d392427c032cf42acf4a1ea916,1,2,1,1
6605135df831cffa120be074e739a9e2,0,0,0,4
da04f85aa5f1ef54661f67b29db836f2,1,1,1,1
898710025951e2043e79a8616ac901cb,0,0,0,4
c3ccd15a1af3f935687f922fe0886ab4,0,0,0,4
eca3e0a89e6aa1cde69aa7fb473ee94c,0,2,2,2
48e79b068a24ef93c30bc5277489e770,0,2,2,2
6cb1abe8b0446a29d7fd8feec7cf9925,0,0,0,4
93dbb0d1d0329b258ff603ff523abb59,1,1,3,3
0b24b171201e547ee3572c7bbc19be5c,0,0,0,4
2a91df018d1066a5d71a953e9ab614c0,0,2,2,2
10dca8467bc07b6d2dce8c0df6f6b065,1,1,3,3
041cd2b7fa08364f93e6e58c06196373,1,0,3,0
891b7bdc41cab84796ca9ff1555abfd0,1,1,3,3
d63ce7eb35bee2ab7c9e2c66212c5900,1,0,3,0
b9230bc8dd08bffe1382920108cc9359,1,1,3,3
fc623a9d264db8cc22ca28698d6a6491,0,0,0,4
3b7039d1774840d8134188c0888c0e26,0,0,0,4
f07f0494b4475608ba3d9e0852cb007a,0,0,0,4
3e59cbf40d7118784138b944f32e42b9,0,0,0,4
100c985f1ae3d7f0158861fc86c6b201,1,2,1,1
e474686032f0f3e086975a6f67a3db6c,1,1,3,3
826daaa5f737a3e3bc74d7725d438592,1,1,1,1
6d4c032a2924a01ae379a4f9d75b3533,0,0,0,4
15926e3044a533c34a9ccb7b12ff0fdb,0,0,0,4
5f871ca38105bdec1ff84c0d1f10d339,1,2,1,1
758c718d8092c2e74686cbbf03743f2c,0,0,0,4
8106173925934a9e7d77c1f9cbf25693,1,2,3,0
f0fde42fdbe35e1a65df61128b48cec3,0,0,0,4
fe520d0d7b16a80d8b408a7fada06d05,0,0,0,4
fd6dc59c3535bc4c517c5c536d992e57,1,1,3,3
b072cac118c7b3fdb8decc672f1bc5b7,1,1,3,3
1912abaeaab273c0a6debac6650a9082,0,0,0,4
2dc4d6abb4338e9ffcdf586e9245c247,1,1,3,3
ed7708151b079d1ae3fbb75ff14d0e3e,1,2,1,1
f420bbd7cc55fa9f822282031f1c40b7,1,1,1,1
fa4cdde90ec225c2c98c6b16125d694e,0,0,0,4
b8571ec1ac9d39f279ec804765e70eaf,0,0,0,4
605d52d58e28812d80b65371d99f5143,0,0,0,4
a390a4a773ee77e7a458e9e915789b14,1,1,1,1
dfee2794f94ac71d8b2542931c913aae,1,1,1,1
a65429bc393d8ed7e08bfc16062d0a42,0,0,0,4
10f940a266eab2a14d1791f29638a4a1,0,0,0,4
0a96dbc2e2b01359f6b550a0383ad7aa,1,2,1,1
4cd35dcb243c0f0d832c560a28fc55bd,0,0,0,4
abf56f160951b40e8b3b016b5bb169ba,1,1,3,3
f9d0a8406da59231417c48c2900a1567,0,0,0,4
6fbdda746423672bb66cabfffd705d1b,1,1,1,1
9650be0f8ab243b9311b8d0d8f116c6a,1,1,3,3
980a4b033380536f8c7d73eded223588,1,0,3,0
d577fb3a3f474a7a5e42074cb70840fc,1,2,1,1
7b73753a80b1d00e85d4c99f480a0fe5,0,0,0,4
7098d11953e0235b06d4f32ac7fefa6a,0,0,0,4
2849394472004dd3a57b925d4c02a071,1,1,3,3
328ca3a5739b8822cdd8f879482085bc,0,0,0,4
2b050a370cc48e723d1f439757066886,1,1,1,1
cacafe8eba4be08b92d9589cb3ec0867,1,1,3,3
e7f3788cff1d2ad5ad59783c39fdf02f,0,0,0,4
f56b40ae50a6b78e887e17139c056f70,0,0,0,4
3c1db753f2db5e89d1d01bbd226bb6ed,0,0,0,4
3c1afb183951fe2489ab5e5ea5c2556f,0,2,2,2
4fa640009201a76fe1d2d5edba95111d,0,0,0,4
503d3ac2c7cd4bdae0485770e6e3f92e,1,1,1,1
22951630da9027b702fd72dcd0b629fc,1,2,1,1
d044784a0779ccf2b2ab9239adf6aef2,1,1,3,3
01978e02777b085da18bb29c3d6fb5bc,0,0,0,4
4039af4ece118ba66d95baaaad965a58,0,0,0,4
5741013572dc49fb74f01e12ee62908c,1,1,3,3
e1e7812f450ce8fdf6a17b71abd4dfe7,0,0,0,4
0bb14139b0e8e496c60c31c74ae0b32a,1,1,1,1
b8b031377f588264a756d3e98ab1bb3e,0,0,0,4
7ddcbc0c617abdd0f825f9456ccb295e,1,0,3,0
cad6a2439a3066fc023636cd5f7f55ce,0,0,0,4
45d0313fda62adba68a5b69c4eeedbf7,0,0,0,4
20b2adab583f791785261069210b9d40,0,0,0,4
cfc11f16b720b26498be7c4e7f39c939,0,0,0,4
595ca309661320c1761826ddf672b3df,0,2,2,2
015f97fe8631d80b155ba737f4a2173a,0,0,0,4
d00b37bc6e48485507e5ef7ecc836f3b,1,1,1,1
fbfb8b9dab1e31ad48df9747eab7eb3d,0,0,0,4
9b821f2d40d2fa11ee397282c5fde3c6,1,1,1,1
3a79ecc060f5fe69ffb7fd99998ea4ec,0,0,0,4
e96ddee203d48ae5ed2238de729ce82f,1,2,1,1
be6f796dbedfa4f1ecff19c8b3a240ba,1,1,1,1
78a8b99c239915241021143a7c8e5543,1,1,3,3
98c006636ba5748aeee7c3a2c87c97b1,1,1,1,1
867d07d512739421f39265ce68ff3fa1,0,0,0,4
85b433fe264920873c5ad7d0e8dc1506,0,0,0,4
68b890b5a5987ce67bbd2ca7ad8d9d51,1,1,3,3
6d32c97ed43505f9b836c7c0552bbb4e,0,0,0,4
a6ba766107c00db01c13e8f7d60dd6ba,0,2,2,2
e0181aaa6051be05c75a87807e4f2efc,0,0,0,4
152699e34cccdaa6d2cf33ae046d11ff,0,2,2,2
ee3ab7157fe58959f83211657e6d5e03,1,2,1,1
0764d7055de410edd47abab5fe4b5462,1,2,1,1
886e8d2739fa2bd6e33644ee146a2768,0,0,0,4
6a3a416300737a596b05bf8dc50b58f4,0,0,0,4
94df3541a511b49125edc2db37a5fbc7,0,0,0,4
ca072f553436808a171b066c62aca2cf,0,0,0,4
171e6ce906c0e95b5231eaa33fdf9bb1,0,0,0,4
f306af6a467c9448495027fc432bc86d,1,1,3,3
0975675b48082773debe4fd549265312,1,1,3,3
57db13050abba16091cb91c9665d99b7,0,0,0,4
4b213f2d95f5c04a7d47bb5916c9a6dd,0,0,0,4
d0e4deee9bd6dfc8006de4a7622c98a3,1,1,3,3
ae8efd278f3f4838bdcf70285b469f47,0,0,0,4
2c07c4370e684fab15a773aae6b5c3a4,0,0,0,4
d2ce4c6890b51c4cce693a5554d15e4b,0,0,0,4
b12ab2207d190069e80bd87456848b15,0,2,2,2
f6c6c4cd7ebe682aa4e7394e7ac7d3a6,0,2,2,2
ba3b1b1dba1d366f4b29afbc99500f1b,1,1,3,3
d4073bf9f8fe32164e8134d8b32c1db8,1,1,1,1
c2d096967d80e727baa79e9e1bc020c6,1,1,1,1
1c72e328baf8458e7824160d9657f607,0,0,0,4
0287cde221cb4e1bb07c0bfa0f5bf063,0,0,0,4
8c7759e5e26ba41ccf1e1afe2a1cbae9,0,0,0,4
5cf06f0a73050e09bf49524b1a8051c8,0,0,0,4
81b8b36013cc47a947ea77b281f0ff92,0,2,2,2
cbecf592dfd678b5312d13cface21602,1,2,1,1
4fdaa25d0e910ac9cb1154bba56059a5,0,0,0,4
633872cc5be68a011ef35fa5c67eb850,0,0,0,4
7ad89e5600431c7409c83398a9f45f3a,1,1,1,1
8fa8adbbade25ca16895c62916331d1e,1,1,1,1
ac8fb54cc78b09cc528e79dc9bd8a53c,1,1,3,3
d541e7aa05b03be312cd11d40afee5d7,1,1,3,3
876f8977f4f61b1e9dadb61337a42c45,1,2,1,1
d4bdb05725f240995f05317c647718d0,0,0,0,4
948122ee2c6e6addd2dff751af50759d,1,0,3,0
91419ad1ebdd92d3effa490e51a63d78,1,2,1,1
edff7eb51ae70de76651058c1e006f6c,1,1,3,3
2b0440b0de054d3e4bba195bf078b4da,0,0,0,4
264a7d0e5927f125a532b13f98e88a3c,0,0,0,4
5ea9d752e36cb2161bc4677559700372,1,2,1,1
030db0a6ed2696071a0a6ce01337c955,0,0,0,4
fca6f2ef75f6d9f18970dc9be216a69a,1,1,3,3
4836af3d999f70bab0a20a07d49dde10,0,0,0,4
31648cffa47a0586f305fff40e34237f,0,0,0,4
22ab54ba82de05fa3ea9dd8f3f9e81e7,0,0,0,4
b09f92ec5e7092f4d118e71b7e707f88,0,0,0,4
ca115f7e276f51f582a407560a61aefd,1,1,1,1
095eb889c4d40e3273389677f75ca4a4,1,2,1,1
c058cb31a56112d9aceef9dc6311c7b0,0,2,2,2
7eedd631cfcc581059e1cd67929003a1,1,0,3,0
09d9f8630d782f2f915b6072b6b703a7,0,2,2,2
be4dbd243b63ad7d29ba6516932934a3,1,1,3,3
82232f5e1f29b01ddb64ae9662f06fe7,0,0,0,4
3f74057c6110115b146a07033482ffa7,1,2,1,1
4088fddd95409c8974bbe86a24e275cb,1,1,1,1
916b13ef3713a0a3541144038f484e0c,0,2,2,2
b3edf40a18ecbdd7c6fcd3cd429b6681,1,1,1,1
934a345fa40d60cf64a20f25c8a2e213,1,1,1,1
5e4e5fa625b0748f7dc90e842b42f423,1,2,1,1
9fdf73037ab4d3226e99ec27ad58c56a,0,0,0,4
276ff187934d7d8fa5eea8b3c65c991f,1,1,3,3
e96805a3d0368d5c92fe5c9b25d6cf11,1,1,3,3
98cd811cc5ba9956bce2105509ddc90b,0,0,0,4
e6bb20f4216aba77dedd40d3a1b8ee2c,0,0,0,4
5b1b066cc9d07fee06e55ce9ccfd9552,1,1,3,3
3fd460aed3910066a1d757d6a2f90d13,1,1,3,3
af3293eeb7bf8dbdacb6d94207c24d1c,0,0,0,4
b9373d62b27e8d575aeeabcededaeb5a,0,0,0,4
aa2ca900c4c02072e147b68879dea873,1,1,1,1
8375c1354a98736215504dfccc81b93e,0,0,0,4
42f1e7c8f6bc62a6770da30d8cfad5bf,1,1,3,3
e5e0c178c51500cdfd9a3c16534bb802,1,1,1,1
4acf10765946932c711bec2b5295a0a9,0,0,0,4
89a4674117fc487520c0ea7ba06505da,0,2,2,2
8a37d4d7fd9464968a18828021fcb891,0,2,2,2
7d2d06808b4f9c9288963d1a88064c3e,0,2,2,2
62a00e6af0c7e63358fac691ad72c0c5,1,1,1,1
ab5c5a9f6401af0bd1da6bca9e59bbc7,0,2,2,2
ecadda23678e7c21763ebdda576c540d,1,1,1,1
372fd50eaed97685df828acf6b9d25e9,0,0,0,4
15e533f543a14ee98b1086740148ec3e,1,1,3,3
768da51bba59662fde167459a1475b87,0,2,2,2
183b442a91c6e983be88b63b96313e93,1,1,3,3
87f21a2ba18fcfd8c681035488091106,0,0,0,4
19e64a765f9163fc05a73e478585021b,0,0,0,4
